obsnme,obsval,weight,obgnme
loc389n0033,78.07833333333333,0.30066442281921385,07823X0007
loc389n0034,76.35583333333331,0.5348007040192069,07823X0007
loc389n0035,76.93166666666667,0.27998153253123786,07823X0007
loc389n0036,77.06363636363638,0.5948886771544027,07823X0007
loc389n0037,79.31916666666667,0.44454185948155417,07823X0007
loc389n0038,77.04397660818717,14.825528778147236,07823X0007
loc389n0039,78.21356164383566,8.190153745584734,07823X0007
loc389n0040,75.38484931506851,16.41804567125248,07823X0007
loc390n0001,-9999.0,0.0,08271X0298
loc390n0002,-9999.0,0.0,08271X0298
loc390n0003,-9999.0,0.0,08271X0298
loc390n0004,-9999.0,0.0,08271X0298
loc390n0005,-9999.0,0.0,08271X0298
loc390n0006,-9999.0,0.0,08271X0298
loc390n0007,-9999.0,0.0,08271X0298
loc390n0008,-9999.0,0.0,08271X0298
loc390n0009,-9999.0,0.0,08271X0298
loc390n0010,-9999.0,0.0,08271X0298
loc390n0011,-9999.0,0.0,08271X0298
loc390n0012,-9999.0,0.0,08271X0298
loc390n0013,-9999.0,0.0,08271X0298
loc390n0014,-9999.0,0.0,08271X0298
loc390n0015,-9999.0,0.0,08271X0298
loc390n0016,-9999.0,0.0,08271X0298
loc390n0017,-9999.0,0.0,08271X0298
loc390n0018,-9999.0,0.0,08271X0298
loc390n0019,-9999.0,0.0,08271X0298
loc390n0020,-9999.0,0.0,08271X0298
loc390n0021,-9999.0,0.0,08271X0298
loc390n0022,-9999.0,0.0,08271X0298
loc390n0023,-9999.0,0.0,08271X0298
loc390n0024,-9999.0,0.0,08271X0298
loc390n0025,-9999.0,0.0,08271X0298
loc390n0026,-9999.0,0.0,08271X0298
loc390n0027,-9999.0,0.0,08271X0298
loc390n0028,-9999.0,0.0,08271X0298
loc390n0029,-9999.0,0.0,08271X0298
loc390n0030,47.287692307692296,4.723404160173198,08271X0298
loc390n0031,46.27742857142857,20.518413860102196,08271X0298
loc390n0032,46.63490196078433,13.3510128598846,08271X0298
loc390n0033,46.848139534883735,10.111613420693656,08271X0298
loc390n0034,46.048888888888904,22.51370152036965,08271X0298
loc390n0035,46.863125,6.393276404314857,08271X0298
loc390n0036,-9999.0,0.0,08271X0298
loc390n0037,46.394046511627906,34.471809732044036,08271X0298
loc390n0038,46.70447222222222,34.187102726361424,08271X0298
loc390n0039,46.6898630136986,29.89379267251534,08271X0298
loc390n0040,46.299506849315,29.4874402472523,08271X0298
loc391n0001,-9999.0,0.0,08062X0020
loc391n0002,-9999.0,0.0,08062X0020
loc391n0003,-9999.0,0.0,08062X0020
loc391n0004,-9999.0,0.0,08062X0020
loc391n0005,-9999.0,0.0,08062X0020
loc391n0006,-9999.0,0.0,08062X0020
loc391n0007,-9999.0,0.0,08062X0020
loc391n0008,-9999.0,0.0,08062X0020
loc391n0009,-9999.0,0.0,08062X0020
loc391n0010,-9999.0,0.0,08062X0020
loc391n0011,-9999.0,0.0,08062X0020
loc391n0012,-9999.0,0.0,08062X0020
loc391n0013,-9999.0,0.0,08062X0020
loc391n0014,-9999.0,0.0,08062X0020
loc391n0015,-9999.0,0.0,08062X0020
loc391n0016,-9999.0,0.0,08062X0020
loc391n0017,-9999.0,0.0,08062X0020
loc391n0018,-9999.0,0.0,08062X0020
loc391n0019,44.5,0.009767188567779087,08062X0020
loc391n0020,-9999.0,0.0,08062X0020
loc391n0021,40.142857142857146,0.12180595979160405,08062X0020
loc391n0022,45.27272727272727,0.09225989077496408,08062X0020
loc391n0023,54.69230769230769,2.0581519257116767,08062X0020
loc391n0024,-9999.0,0.0,08062X0020
loc391n0025,55.0,0.009767188567779087,08062X0020
loc391n0026,-9999.0,0.0,08062X0020
loc391n0027,-9999.0,0.0,08062X0020
loc391n0028,-9999.0,0.0,08062X0020
loc391n0029,-9999.0,0.0,08062X0020
loc391n0030,-9999.0,0.0,08062X0020
loc391n0031,-9999.0,0.0,08062X0020
loc391n0032,-9999.0,0.0,08062X0020
loc391n0033,-9999.0,0.0,08062X0020
loc391n0034,-9999.0,0.0,08062X0020
loc391n0035,-9999.0,0.0,08062X0020
loc391n0036,-9999.0,0.0,08062X0020
loc391n0037,-9999.0,0.0,08062X0020
loc391n0038,-9999.0,0.0,08062X0020
loc391n0039,-9999.0,0.0,08062X0020
loc391n0040,-9999.0,0.0,08062X0020
loc392n0001,-9999.0,0.0,07595X0016
loc392n0002,-9999.0,0.0,07595X0016
loc392n0003,-9999.0,0.0,07595X0016
loc392n0004,-9999.0,0.0,07595X0016
loc392n0005,-9999.0,0.0,07595X0016
loc392n0006,-9999.0,0.0,07595X0016
loc392n0007,-9999.0,0.0,07595X0016
loc392n0008,-9999.0,0.0,07595X0016
loc392n0009,-9999.0,0.0,07595X0016
loc392n0010,-9999.0,0.0,07595X0016
loc392n0011,-9999.0,0.0,07595X0016
loc392n0012,-9999.0,0.0,07595X0016
loc392n0013,-9999.0,0.0,07595X0016
loc392n0014,-9999.0,0.0,07595X0016
loc392n0015,-9999.0,0.0,07595X0016
loc392n0016,-9999.0,0.0,07595X0016
loc392n0017,-9999.0,0.0,07595X0016
loc392n0018,-9999.0,0.0,07595X0016
loc392n0019,87.83888888888889,0.6628613515006442,07595X0016
loc392n0020,87.80714285714286,0.30220330881786106,07595X0016
loc392n0021,88.47857142857141,0.3462102343984613,07595X0016
loc392n0022,88.85,0.001550546333962568,07595X0016
loc392n0023,-9999.0,0.0,07595X0016
loc392n0024,-9999.0,0.0,07595X0016
loc392n0025,88.35,0.001550546333962568,07595X0016
loc392n0026,-9999.0,0.0,07595X0016
loc392n0027,-9999.0,0.0,07595X0016
loc392n0028,-9999.0,0.0,07595X0016
loc392n0029,-9999.0,0.0,07595X0016
loc392n0030,-9999.0,0.0,07595X0016
loc392n0031,-9999.0,0.0,07595X0016
loc392n0032,89.35,0.001550546333962568,07595X0016
loc392n0033,89.1,0.001550546333962568,07595X0016
loc392n0034,87.10999999999999,0.001550546333962568,07595X0016
loc392n0035,89.7,0.001550546333962568,07595X0016
loc392n0036,-9999.0,0.0,07595X0016
loc392n0037,-9999.0,0.0,07595X0016
loc392n0038,-9999.0,0.0,07595X0016
loc392n0039,-9999.0,0.0,07595X0016
loc392n0040,-9999.0,0.0,07595X0016
loc393n0001,-9999.0,0.0,08766X0001
loc393n0002,-9999.0,0.0,08766X0001
loc393n0003,-9999.0,0.0,08766X0001
loc393n0004,-9999.0,0.0,08766X0001
loc393n0005,-9999.0,0.0,08766X0001
loc393n0006,-9999.0,0.0,08766X0001
loc393n0007,-9999.0,0.0,08766X0001
loc393n0008,-9999.0,0.0,08766X0001
loc393n0009,-9999.0,0.0,08766X0001
loc393n0010,-9999.0,0.0,08766X0001
loc393n0011,-9999.0,0.0,08766X0001
loc393n0012,-9999.0,0.0,08766X0001
loc393n0013,-9999.0,0.0,08766X0001
loc393n0014,-9999.0,0.0,08766X0001
loc393n0015,-9999.0,0.0,08766X0001
loc393n0016,-9999.0,0.0,08766X0001
loc393n0017,-9999.0,0.0,08766X0001
loc393n0018,-9999.0,0.0,08766X0001
loc393n0019,-9999.0,0.0,08766X0001
loc393n0020,-9999.0,0.0,08766X0001
loc393n0021,-9999.0,0.0,08766X0001
loc393n0022,-9999.0,0.0,08766X0001
loc393n0023,-9999.0,0.0,08766X0001
loc393n0024,-9999.0,0.0,08766X0001
loc393n0025,-9999.0,0.0,08766X0001
loc393n0026,-9999.0,0.0,08766X0001
loc393n0027,91.55,0.04878383808054263,08766X0001
loc393n0028,91.54,0.04878383808054263,08766X0001
loc393n0029,91.4725,0.04878383808054263,08766X0001
loc393n0030,91.4475,0.04878383808054263,08766X0001
loc393n0031,91.4,0.04878383808054263,08766X0001
loc393n0032,91.32666666666668,0.04878383808054263,08766X0001
loc393n0033,91.285,0.04878383808054263,08766X0001
loc393n0034,91.2325,0.04878383808054263,08766X0001
loc393n0035,91.175,0.04878383808054263,08766X0001
loc393n0036,91.145,0.04878383808054263,08766X0001
loc393n0037,91.1225,0.04878383808054263,08766X0001
loc393n0038,91.08838926174494,28.560335255000812,08766X0001
loc393n0039,91.0593972602742,28.54699689746306,08766X0001
loc393n0040,90.97950684931524,28.543970738275533,08766X0001
loc394n0001,-9999.0,0.0,07345X0023
loc394n0002,-9999.0,0.0,07345X0023
loc394n0003,-9999.0,0.0,07345X0023
loc394n0004,-9999.0,0.0,07345X0023
loc394n0005,-9999.0,0.0,07345X0023
loc394n0006,-9999.0,0.0,07345X0023
loc394n0007,-9999.0,0.0,07345X0023
loc394n0008,-9999.0,0.0,07345X0023
loc394n0009,-9999.0,0.0,07345X0023
loc394n0010,-9999.0,0.0,07345X0023
loc394n0011,-9999.0,0.0,07345X0023
loc394n0012,-9999.0,0.0,07345X0023
loc394n0013,-9999.0,0.0,07345X0023
loc394n0014,-9999.0,0.0,07345X0023
loc394n0015,-9999.0,0.0,07345X0023
loc394n0016,-9999.0,0.0,07345X0023
loc394n0017,-9999.0,0.0,07345X0023
loc394n0018,-9999.0,0.0,07345X0023
loc394n0019,-9999.0,0.0,07345X0023
loc394n0020,-9999.0,0.0,07345X0023
loc394n0021,-9999.0,0.0,07345X0023
loc394n0022,-9999.0,0.0,07345X0023
loc394n0023,-9999.0,0.0,07345X0023
loc394n0024,-9999.0,0.0,07345X0023
loc394n0025,120.27,0.0018052012092219195,07345X0023
loc394n0026,-9999.0,0.0,07345X0023
loc394n0027,122.56,0.0018052012092219195,07345X0023
loc394n0028,116.78,0.0018052012092219195,07345X0023
loc394n0029,119.98,0.0018052012092219195,07345X0023
loc394n0030,120.44,0.0018052012092219195,07345X0023
loc394n0031,119.94,0.0018052012092219195,07345X0023
loc394n0032,120.83272727272728,0.5623455292600908,07345X0023
loc394n0033,120.48416666666668,0.4951639456876444,07345X0023
loc394n0034,118.6055080213904,9.367018257951257,07345X0023
loc394n0035,120.89734870316994,10.08839134531402,07345X0023
loc394n0036,121.157205479452,11.783302275128836,07345X0023
loc394n0037,121.19127659574468,16.344096485750544,07345X0023
loc394n0038,121.20355371900818,13.342331061573123,07345X0023
loc394n0039,121.06232876712336,13.145209797088615,07345X0023
loc394n0040,119.0778356164384,9.822051388795071,07345X0023
loc395n0001,-9999.0,0.0,07581X0009
loc395n0002,-9999.0,0.0,07581X0009
loc395n0003,-9999.0,0.0,07581X0009
loc395n0004,-9999.0,0.0,07581X0009
loc395n0005,-9999.0,0.0,07581X0009
loc395n0006,-9999.0,0.0,07581X0009
loc395n0007,-9999.0,0.0,07581X0009
loc395n0008,-9999.0,0.0,07581X0009
loc395n0009,-9999.0,0.0,07581X0009
loc395n0010,-9999.0,0.0,07581X0009
loc395n0011,-9999.0,0.0,07581X0009
loc395n0012,-9999.0,0.0,07581X0009
loc395n0013,-9999.0,0.0,07581X0009
loc395n0014,-9999.0,0.0,07581X0009
loc395n0015,-9999.0,0.0,07581X0009
loc395n0016,-9999.0,0.0,07581X0009
loc395n0017,-9999.0,0.0,07581X0009
loc395n0018,-9999.0,0.0,07581X0009
loc395n0019,-9999.0,0.0,07581X0009
loc395n0020,-9999.0,0.0,07581X0009
loc395n0021,-9999.0,0.0,07581X0009
loc395n0022,-9999.0,0.0,07581X0009
loc395n0023,-9999.0,0.0,07581X0009
loc395n0024,-9999.0,0.0,07581X0009
loc395n0025,96.0,0.015716857202380915,07581X0009
loc395n0026,-9999.0,0.0,07581X0009
loc395n0027,97.83,0.015716857202380915,07581X0009
loc395n0028,96.16,0.015716857202380915,07581X0009
loc395n0029,96.54,0.015716857202380915,07581X0009
loc395n0030,-9999.0,0.0,07581X0009
loc395n0031,96.5,0.015716857202380915,07581X0009
loc395n0032,-9999.0,0.0,07581X0009
loc395n0033,-9999.0,0.0,07581X0009
loc395n0034,-9999.0,0.0,07581X0009
loc395n0035,-9999.0,0.0,07581X0009
loc395n0036,-9999.0,0.0,07581X0009
loc395n0037,-9999.0,0.0,07581X0009
loc395n0038,-9999.0,0.0,07581X0009
loc395n0039,-9999.0,0.0,07581X0009
loc395n0040,-9999.0,0.0,07581X0009
loc396n0001,-9999.0,0.0,07548X0234
loc396n0002,-9999.0,0.0,07548X0234
loc396n0003,-9999.0,0.0,07548X0234
loc396n0004,-9999.0,0.0,07548X0234
loc396n0005,-9999.0,0.0,07548X0234
loc396n0006,-9999.0,0.0,07548X0234
loc396n0007,-9999.0,0.0,07548X0234
loc396n0008,-9999.0,0.0,07548X0234
loc396n0009,-9999.0,0.0,07548X0234
loc396n0010,-9999.0,0.0,07548X0234
loc396n0011,-9999.0,0.0,07548X0234
loc396n0012,-9999.0,0.0,07548X0234
loc396n0013,-9999.0,0.0,07548X0234
loc396n0014,-9999.0,0.0,07548X0234
loc396n0015,-9999.0,0.0,07548X0234
loc396n0016,-9999.0,0.0,07548X0234
loc396n0017,-9999.0,0.0,07548X0234
loc396n0018,-9999.0,0.0,07548X0234
loc396n0019,-9999.0,0.0,07548X0234
loc396n0020,-9999.0,0.0,07548X0234
loc396n0021,-9999.0,0.0,07548X0234
loc396n0022,-9999.0,0.0,07548X0234
loc396n0023,-9999.0,0.0,07548X0234
loc396n0024,-9999.0,0.0,07548X0234
loc396n0025,-9999.0,0.0,07548X0234
loc396n0026,-9999.0,0.0,07548X0234
loc396n0027,1.608666666666667,4.868013784722926,07548X0234
loc396n0028,1.8173469387755092,9.810244698392175,07548X0234
loc396n0029,2.0597777777777777,9.568722738537087,07548X0234
loc396n0030,2.288775510204081,13.087244801111064,07548X0234
loc396n0031,1.9516,15.932450778741767,07548X0234
loc396n0032,1.706938775510204,9.326576323955774,07548X0234
loc396n0033,1.8402127659574468,12.183427402172539,07548X0234
loc396n0034,1.5312244897959175,11.87872959930644,07548X0234
loc396n0035,1.61875,9.12713491690351,07548X0234
loc396n0036,1.5740476190476187,8.427536805219662,07548X0234
loc396n0037,1.93275,12.304395118105033,07548X0234
loc396n0038,1.7382978723404257,22.457713273052725,07548X0234
loc396n0039,1.8797507788161976,22.480949032823787,07548X0234
loc396n0040,1.646758241758244,24.54820848666008,07548X0234
loc397n0001,6.0038888888888895,2.2474546684033223,08264X0004
loc397n0002,4.101153846153847,1.028945641227963,08264X0004
loc397n0003,2.6448,3.216934630172618,08264X0004
loc397n0004,2.5356000000000005,3.426366023606292,08264X0004
loc397n0005,1.098,2.0798668885191343,08264X0004
loc397n0006,2.280869565217391,0.7162519651078576,08264X0004
loc397n0007,4.070416666666667,6.3779759554928175,08264X0004
loc397n0008,3.7120833333333336,3.8901776537953374,08264X0004
loc397n0009,3.8486956521739133,4.584561082835667,08264X0004
loc397n0010,2.84962962962963,1.6005623332642014,08264X0004
loc397n0011,2.0327777777777776,7.479836103203267,08264X0004
loc397n0012,2.827941176470588,2.250850529788897,08264X0004
loc397n0013,3.706190476190476,6.3290297377938405,08264X0004
loc397n0014,3.3166666666666678,3.3399535221793384,08264X0004
loc397n0015,1.841,2.2296387046503208,08264X0004
loc397n0016,1.5670833333333334,4.436591700947998,08264X0004
loc397n0017,1.1547826086956523,3.4621737143727516,08264X0004
loc397n0018,-0.002291666666666715,1.4179387584749892,08264X0004
loc397n0019,-2.4025641025641025,2.9540404903590685,08264X0004
loc397n0020,-3.1093333333333333,2.947627674387268,08264X0004
loc397n0021,-3.414782608695652,7.071092489257866,08264X0004
loc397n0022,-2.827241379310345,4.9781997639012445,08264X0004
loc397n0023,-2.279310344827587,2.1460619926479043,08264X0004
loc397n0024,-1.825,1.6286785298806503,08264X0004
loc397n0025,-2.276451612903226,6.755363519631093,08264X0004
loc397n0026,-2.353428571428572,7.144592135562327,08264X0004
loc397n0027,-0.8892682926829268,1.339717006499979,08264X0004
loc397n0028,-1.0016666666666667,4.2609488900582795,08264X0004
loc397n0029,-0.965,2.816487472753546,08264X0004
loc397n0030,0.2878571428571428,3.2307432532035394,08264X0004
loc397n0031,0.04021739130434784,2.4871081498684044,08264X0004
loc397n0032,-1.8252727272727276,2.0833350338414727,08264X0004
loc397n0033,-2.5738596491228067,7.317374509424138,08264X0004
loc397n0034,-2.7128125000000005,5.556323056363541,08264X0004
loc397n0035,-2.8838461538461546,7.386605767234506,08264X0004
loc397n0036,-1.9717687074829928,7.1100519969795215,08264X0004
loc397n0037,-1.7369047619047606,9.839223419636133,08264X0004
loc397n0038,-1.2381846153846159,8.946771179573181,08264X0004
loc397n0039,-1.585397260273972,9.885956057455662,08264X0004
loc397n0040,-1.155287671232878,8.046458557494386,08264X0004
loc398n0001,-9999.0,0.0,08272X0337
loc398n0002,-9999.0,0.0,08272X0337
loc398n0003,-9999.0,0.0,08272X0337
loc398n0004,-9999.0,0.0,08272X0337
loc398n0005,-9999.0,0.0,08272X0337
loc398n0006,-9999.0,0.0,08272X0337
loc398n0007,-9999.0,0.0,08272X0337
loc398n0008,-9999.0,0.0,08272X0337
loc398n0009,9.78,0.014932499258721412,08272X0337
loc398n0010,9.12,0.014932499258721412,08272X0337
loc398n0011,10.17,0.014932499258721412,08272X0337
loc398n0012,-9999.0,0.0,08272X0337
loc398n0013,-9999.0,0.0,08272X0337
loc398n0014,-9999.0,0.0,08272X0337
loc398n0015,-9999.0,0.0,08272X0337
loc398n0016,8.42,0.014932499258721412,08272X0337
loc398n0017,-9999.0,0.0,08272X0337
loc398n0018,8.02,0.014932499258721412,08272X0337
loc398n0019,7.67,0.014932499258721412,08272X0337
loc398n0020,8.22,0.014932499258721412,08272X0337
loc398n0021,10.22,0.014932499258721412,08272X0337
loc398n0022,-9999.0,0.0,08272X0337
loc398n0023,-9999.0,0.0,08272X0337
loc398n0024,-9999.0,0.0,08272X0337
loc398n0025,-9999.0,0.0,08272X0337
loc398n0026,-9999.0,0.0,08272X0337
loc398n0027,8.745000000000001,0.014932499258721412,08272X0337
loc398n0028,8.35,0.014932499258721412,08272X0337
loc398n0029,7.89,0.014932499258721412,08272X0337
loc398n0030,8.4,0.014932499258721412,08272X0337
loc398n0031,-9999.0,0.0,08272X0337
loc398n0032,-9999.0,0.0,08272X0337
loc398n0033,-9999.0,0.0,08272X0337
loc398n0034,-9999.0,0.0,08272X0337
loc398n0035,-9999.0,0.0,08272X0337
loc398n0036,-9999.0,0.0,08272X0337
loc398n0037,-9999.0,0.0,08272X0337
loc398n0038,-9999.0,0.0,08272X0337
loc398n0039,-9999.0,0.0,08272X0337
loc398n0040,-9999.0,0.0,08272X0337
loc399n0001,-9999.0,0.0,07298X0004
loc399n0002,-9999.0,0.0,07298X0004
loc399n0003,-9999.0,0.0,07298X0004
loc399n0004,-9999.0,0.0,07298X0004
loc399n0005,-9999.0,0.0,07298X0004
loc399n0006,-9999.0,0.0,07298X0004
loc399n0007,-9999.0,0.0,07298X0004
loc399n0008,-9999.0,0.0,07298X0004
loc399n0009,-9999.0,0.0,07298X0004
loc399n0010,-9999.0,0.0,07298X0004
loc399n0011,-9999.0,0.0,07298X0004
loc399n0012,-9999.0,0.0,07298X0004
loc399n0013,-9999.0,0.0,07298X0004
loc399n0014,-9999.0,0.0,07298X0004
loc399n0015,-9999.0,0.0,07298X0004
loc399n0016,-9999.0,0.0,07298X0004
loc399n0017,-9999.0,0.0,07298X0004
loc399n0018,21.43,0.0031398853831642944,07298X0004
loc399n0019,-9999.0,0.0,07298X0004
loc399n0020,-9999.0,0.0,07298X0004
loc399n0021,-9999.0,0.0,07298X0004
loc399n0022,22.11,0.0031398853831642944,07298X0004
loc399n0023,-9999.0,0.0,07298X0004
loc399n0024,23.11,0.0031398853831642944,07298X0004
loc399n0025,13.78,0.0031398853831642944,07298X0004
loc399n0026,-9999.0,0.0,07298X0004
loc399n0027,18.11,0.0031398853831642944,07298X0004
loc399n0028,19.11,0.0031398853831642944,07298X0004
loc399n0029,21.21,0.0031398853831642944,07298X0004
loc399n0030,21.11,0.0031398853831642944,07298X0004
loc399n0031,20.11,0.0031398853831642944,07298X0004
loc399n0032,20.66,0.0031398853831642944,07298X0004
loc399n0033,-9999.0,0.0,07298X0004
loc399n0034,14.243333333333334,0.0031398853831642944,07298X0004
loc399n0035,14.461666666666668,0.0031398853831642944,07298X0004
loc399n0036,18.739166666666673,1.0072663712739354,07298X0004
loc399n0037,19.07625,0.8591435987569224,07298X0004
loc399n0038,19.734,2.6854064273114187,07298X0004
loc399n0039,19.623,2.238139539047709,07298X0004
loc399n0040,19.73818181818182,6.259253090053606,07298X0004
loc400n0001,-9999.0,0.0,07077X0023
loc400n0002,-9999.0,0.0,07077X0023
loc400n0003,-9999.0,0.0,07077X0023
loc400n0004,-9999.0,0.0,07077X0023
loc400n0005,-9999.0,0.0,07077X0023
loc400n0006,-9999.0,0.0,07077X0023
loc400n0007,-9999.0,0.0,07077X0023
loc400n0008,-9999.0,0.0,07077X0023
loc400n0009,-9999.0,0.0,07077X0023
loc400n0010,-9999.0,0.0,07077X0023
loc400n0011,-9999.0,0.0,07077X0023
loc400n0012,-9999.0,0.0,07077X0023
loc400n0013,-9999.0,0.0,07077X0023
loc400n0014,-9999.0,0.0,07077X0023
loc400n0015,-9999.0,0.0,07077X0023
loc400n0016,-9999.0,0.0,07077X0023
loc400n0017,-9999.0,0.0,07077X0023
loc400n0018,-9999.0,0.0,07077X0023
loc400n0019,-9999.0,0.0,07077X0023
loc400n0020,-9999.0,0.0,07077X0023
loc400n0021,-9999.0,0.0,07077X0023
loc400n0022,16.22018518518518,5.510183044165098,07077X0023
loc400n0023,14.988219178082206,4.281317268539703,07077X0023
loc400n0024,13.119834254143647,3.7180231560593455,07077X0023
loc400n0025,12.67978142076503,5.3892260787659385,07077X0023
loc400n0026,12.817479452054794,7.581004882714293,07077X0023
loc400n0027,13.176904109589033,5.104646437017382,07077X0023
loc400n0028,13.417397260273972,7.424206434974673,07077X0023
loc400n0029,13.903415300546431,4.09561193503417,07077X0023
loc400n0030,13.468712328767126,5.159930183276281,07077X0023
loc400n0031,12.430657534246574,11.210059520773113,07077X0023
loc400n0032,12.667321428571446,5.151474919461196,07077X0023
loc400n0033,12.569863387978131,6.439048489180789,07077X0023
loc400n0034,11.761315068493149,9.351046121963194,07077X0023
loc400n0035,12.77978082191782,6.186055427264748,07077X0023
loc400n0036,12.965178082191775,7.3963877109341825,07077X0023
loc400n0037,13.20989071038251,9.144559790556126,07077X0023
loc400n0038,12.760767123287675,7.760355947265099,07077X0023
loc400n0039,12.887945205479452,6.195519953635055,07077X0023
loc400n0040,11.831178082191773,7.469976577313202,07077X0023
loc401n0001,-9999.0,0.0,07808X0002
loc401n0002,-9999.0,0.0,07808X0002
loc401n0003,-9999.0,0.0,07808X0002
loc401n0004,14.62,0.0022520980983236,07808X0002
loc401n0005,14.08,0.0022520980983236,07808X0002
loc401n0006,14.38,0.0022520980983236,07808X0002
loc401n0007,14.3,0.0022520980983236,07808X0002
loc401n0008,14.09,0.0022520980983236,07808X0002
loc401n0009,13.92,0.0022520980983236,07808X0002
loc401n0010,13.68,0.0022520980983236,07808X0002
loc401n0011,-9999.0,0.0,07808X0002
loc401n0012,-9999.0,0.0,07808X0002
loc401n0013,-9999.0,0.0,07808X0002
loc401n0014,-9999.0,0.0,07808X0002
loc401n0015,-9999.0,0.0,07808X0002
loc401n0016,-9999.0,0.0,07808X0002
loc401n0017,11.02,0.0022520980983236,07808X0002
loc401n0018,11.63,0.0022520980983236,07808X0002
loc401n0019,-9999.0,0.0,07808X0002
loc401n0020,-9999.0,0.0,07808X0002
loc401n0021,10.22,0.0022520980983236,07808X0002
loc401n0022,9.98,0.0022520980983236,07808X0002
loc401n0023,-9999.0,0.0,07808X0002
loc401n0024,10.53,0.0022520980983236,07808X0002
loc401n0025,9.93,0.0022520980983236,07808X0002
loc401n0026,9.88,0.0022520980983236,07808X0002
loc401n0027,8.36,0.0022520980983236,07808X0002
loc401n0028,8.275,0.0022520980983236,07808X0002
loc401n0029,7.7475,0.0022520980983236,07808X0002
loc401n0030,7.417499999999999,0.0022520980983236,07808X0002
loc401n0031,8.103333333333332,0.0022520980983236,07808X0002
loc401n0032,8.13,0.0022520980983236,07808X0002
loc401n0033,-9999.0,0.0,07808X0002
loc401n0034,5.96,0.0022520980983236,07808X0002
loc401n0035,7.43,0.0022520980983236,07808X0002
loc401n0036,6.76,0.0022520980983236,07808X0002
loc401n0037,7.61,0.0022520980983236,07808X0002
loc401n0038,7.13,0.0022520980983236,07808X0002
loc401n0039,6.07,0.0022520980983236,07808X0002
loc401n0040,6.71,0.0022520980983236,07808X0002
loc402n0001,-9999.0,0.0,08032X0211
loc402n0002,-9999.0,0.0,08032X0211
loc402n0003,-9999.0,0.0,08032X0211
loc402n0004,-9999.0,0.0,08032X0211
loc402n0005,-9999.0,0.0,08032X0211
loc402n0006,-13.35,0.001683998028927429,08032X0211
loc402n0007,-9999.0,0.0,08032X0211
loc402n0008,-9999.0,0.0,08032X0211
loc402n0009,-12.83,0.001683998028927429,08032X0211
loc402n0010,-9999.0,0.0,08032X0211
loc402n0011,-9999.0,0.0,08032X0211
loc402n0012,-8.83,0.001683998028927429,08032X0211
loc402n0013,-6.91,0.001683998028927429,08032X0211
loc402n0014,-5.8900000000000015,0.001683998028927429,08032X0211
loc402n0015,-9.08,0.001683998028927429,08032X0211
loc402n0016,-10.246666666666668,0.001683998028927429,08032X0211
loc402n0017,-11.3975,0.001683998028927429,08032X0211
loc402n0018,-8.22,0.001683998028927429,08032X0211
loc402n0019,-3.828333333333333,0.001683998028927429,08032X0211
loc402n0020,-2.795,0.001683998028927429,08032X0211
loc402n0021,1.1800000000000002,0.001683998028927429,08032X0211
loc402n0022,1.5233333333333334,0.001683998028927429,08032X0211
loc402n0023,5.18,0.001683998028927429,08032X0211
loc402n0024,2.05,0.001683998028927429,08032X0211
loc402n0025,-0.74,0.001683998028927429,08032X0211
loc402n0026,-1.41,0.001683998028927429,08032X0211
loc402n0027,-0.595,0.001683998028927429,08032X0211
loc402n0028,-1.51,0.001683998028927429,08032X0211
loc402n0029,-4.74,0.001683998028927429,08032X0211
loc402n0030,-9999.0,0.0,08032X0211
loc402n0031,-4.630000000000001,0.001683998028927429,08032X0211
loc402n0032,-9999.0,0.0,08032X0211
loc402n0033,-7.15,0.001683998028927429,08032X0211
loc402n0034,-8.35,0.001683998028927429,08032X0211
loc402n0035,-6.81,0.001683998028927429,08032X0211
loc402n0036,-5.64,0.001683998028927429,08032X0211
loc402n0037,-4.96,0.001683998028927429,08032X0211
loc402n0038,-4.03,0.001683998028927429,08032X0211
loc402n0039,-7.07,0.001683998028927429,08032X0211
loc402n0040,-1.47,0.001683998028927429,08032X0211
loc403n0001,-9999.0,0.0,08785X0002
loc403n0002,-9999.0,0.0,08785X0002
loc403n0003,-9999.0,0.0,08785X0002
loc403n0004,-9999.0,0.0,08785X0002
loc403n0005,-9999.0,0.0,08785X0002
loc403n0006,-9999.0,0.0,08785X0002
loc403n0007,-9999.0,0.0,08785X0002
loc403n0008,-9999.0,0.0,08785X0002
loc403n0009,-9999.0,0.0,08785X0002
loc403n0010,-9999.0,0.0,08785X0002
loc403n0011,-9999.0,0.0,08785X0002
loc403n0012,-9999.0,0.0,08785X0002
loc403n0013,-9999.0,0.0,08785X0002
loc403n0014,-9999.0,0.0,08785X0002
loc403n0015,-9999.0,0.0,08785X0002
loc403n0016,-9999.0,0.0,08785X0002
loc403n0017,-9999.0,0.0,08785X0002
loc403n0018,-9999.0,0.0,08785X0002
loc403n0019,-9999.0,0.0,08785X0002
loc403n0020,-9999.0,0.0,08785X0002
loc403n0021,-9999.0,0.0,08785X0002
loc403n0022,-9999.0,0.0,08785X0002
loc403n0023,-9999.0,0.0,08785X0002
loc403n0024,-9999.0,0.0,08785X0002
loc403n0025,-9999.0,0.0,08785X0002
loc403n0026,-9999.0,0.0,08785X0002
loc403n0027,-9999.0,0.0,08785X0002
loc403n0028,-9999.0,0.0,08785X0002
loc403n0029,-9999.0,0.0,08785X0002
