Modélisation du bassin de la SOMME Nappe_Libre (hallue.rma) [V7.5]
Date           	Date           	Charge         	Charge         	Charge         	Débit          	Débit          	Débit          	Débit_Rivi     	Débit_Rivi     	Rabattem       	Rabattem       	Rabattem       	
hallue         	hallue         	X19_Y38        	X20_Y42        	X18_Y33        	X19_Y38        	X20_Y42        	X18_Y33        	X24_Y48        	X22_Y40        	X19_Y38        	X20_Y42        	X18_Y33        	
 <Date>        	 <Date>        	h_aqu_con      	h_agri         	h_aep          	q_con          	q_agri         	q_aep          	q_riv_con      	q_riv          	r_con          	r_agri         	r_aep          	
21/03/2009 00:00	   5194.000    	   38.72028    	   35.01793    	   45.22110    	  2.8136194E-10	  -3930.270    	  -1618.030    	   1.288484    	   1.331476    	      0.0424697	 -0.1332993    	  -2.521206    	
22/03/2009 00:00	   5195.000    	   38.72028    	   35.01793    	   45.22110    	  2.8136194E-10	  -3930.270    	  -1618.030    	   1.288484    	   1.331476    	      0.0424697	 -0.1332993    	  -2.521206    	
23/03/2009 00:00	   5196.000    	   38.72028    	   35.01793    	   45.22110    	  2.8136194E-10	  -3930.270    	  -1618.030    	   1.288484    	   1.331476    	      0.0424697	 -0.1332993    	  -2.521206    	
24/03/2009 00:00	   5197.000    	   38.72028    	   35.01793    	   45.22110    	  2.8136194E-10	  -3930.270    	  -1618.030    	   1.288484    	   1.331476    	      0.0424697	 -0.1332993    	  -2.521206    	
25/03/2009 00:00	   5198.000    	   38.72028    	   35.01793    	   45.22110    	  2.8136194E-10	  -3930.270    	  -1618.030    	   1.288484    	   1.331476    	      0.0424697	 -0.1332993    	  -2.521206    	
26/03/2009 00:00	   5199.000    	   38.72028    	   35.01793    	   45.22110    	  2.8136194E-10	  -3930.270    	  -1618.030    	   1.288484    	   1.331476    	      0.0424697	 -0.1332993    	  -2.521206    	
27/03/2009 00:00	   5200.000    	   38.72028    	   35.01793    	   45.22110    	  2.8136194E-10	  -3930.270    	  -1618.030    	   1.288484    	   1.331476    	      0.0424697	 -0.1332993    	  -2.521206    	
28/03/2009 00:00	   5201.000    	   38.72028    	   35.01793    	   45.22110    	  2.8136194E-10	  -3930.270    	  -1618.030    	   1.288484    	   1.331476    	      0.0424697	 -0.1332993    	  -2.521206    	
29/03/2009 00:00	   5202.000    	   38.72028    	   35.01793    	   45.22110    	  2.8136194E-10	  -3930.270    	  -1618.030    	   1.288484    	   1.331476    	      0.0424697	 -0.1332993    	  -2.521206    	
30/03/2009 00:00	   5203.000    	   38.72028    	   35.01793    	   45.22110    	  2.8136194E-10	  -3930.270    	  -1618.030    	   1.288484    	   1.331476    	      0.0424697	 -0.1332993    	  -2.521206    	
31/03/2009 00:00	   5204.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
01/04/2009 00:00	   5205.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
02/04/2009 00:00	   5206.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
03/04/2009 00:00	   5207.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
04/04/2009 00:00	   5208.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
05/04/2009 00:00	   5209.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
06/04/2009 00:00	   5210.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
07/04/2009 00:00	   5211.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
08/04/2009 00:00	   5212.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
09/04/2009 00:00	   5213.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
10/04/2009 00:00	   5214.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
11/04/2009 00:00	   5215.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
12/04/2009 00:00	   5216.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
13/04/2009 00:00	   5217.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
14/04/2009 00:00	   5218.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
15/04/2009 00:00	   5219.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
16/04/2009 00:00	   5220.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
17/04/2009 00:00	   5221.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
18/04/2009 00:00	   5222.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
19/04/2009 00:00	   5223.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
20/04/2009 00:00	   5224.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
21/04/2009 00:00	   5225.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
22/04/2009 00:00	   5226.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
23/04/2009 00:00	   5227.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
24/04/2009 00:00	   5228.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
25/04/2009 00:00	   5229.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
26/04/2009 00:00	   5230.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
27/04/2009 00:00	   5231.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
28/04/2009 00:00	   5232.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
29/04/2009 00:00	   5233.000    	   38.81119    	   35.02028    	   45.40397    	 -1.2461778E-07	  -4069.385    	  -1618.839    	   1.291031    	   1.336185    	  0.1333754    	 -0.1309494    	  -2.338344    	
30/04/2009 00:00	   5234.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
01/05/2009 00:00	   5235.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
02/05/2009 00:00	   5236.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
03/05/2009 00:00	   5237.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
04/05/2009 00:00	   5238.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
05/05/2009 00:00	   5239.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
06/05/2009 00:00	   5240.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
07/05/2009 00:00	   5241.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
08/05/2009 00:00	   5242.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
09/05/2009 00:00	   5243.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
10/05/2009 00:00	   5244.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
11/05/2009 00:00	   5245.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
12/05/2009 00:00	   5246.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
13/05/2009 00:00	   5247.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
14/05/2009 00:00	   5248.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
15/05/2009 00:00	   5249.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
16/05/2009 00:00	   5250.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
17/05/2009 00:00	   5251.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
18/05/2009 00:00	   5252.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
19/05/2009 00:00	   5253.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
20/05/2009 00:00	   5254.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
21/05/2009 00:00	   5255.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
22/05/2009 00:00	   5256.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
23/05/2009 00:00	   5257.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
24/05/2009 00:00	   5258.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
25/05/2009 00:00	   5259.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
26/05/2009 00:00	   5260.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
27/05/2009 00:00	   5261.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
28/05/2009 00:00	   5262.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
29/05/2009 00:00	   5263.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
30/05/2009 00:00	   5264.000    	   38.80465    	   35.02059    	   45.41308    	 -7.9741355E-08	  -3935.948    	  -1619.649    	   1.183593    	   1.248498    	  0.1268358    	 -0.1306360    	  -2.329229    	
31/05/2009 00:00	   5265.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
01/06/2009 00:00	   5266.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
02/06/2009 00:00	   5267.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
03/06/2009 00:00	   5268.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
04/06/2009 00:00	   5269.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
05/06/2009 00:00	   5270.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
06/06/2009 00:00	   5271.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
07/06/2009 00:00	   5272.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
08/06/2009 00:00	   5273.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
09/06/2009 00:00	   5274.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
10/06/2009 00:00	   5275.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
11/06/2009 00:00	   5276.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
12/06/2009 00:00	   5277.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
13/06/2009 00:00	   5278.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
14/06/2009 00:00	   5279.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
15/06/2009 00:00	   5280.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
16/06/2009 00:00	   5281.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
17/06/2009 00:00	   5282.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
18/06/2009 00:00	   5283.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
19/06/2009 00:00	   5284.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
20/06/2009 00:00	   5285.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
21/06/2009 00:00	   5286.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
22/06/2009 00:00	   5287.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
23/06/2009 00:00	   5288.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
24/06/2009 00:00	   5289.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
25/06/2009 00:00	   5290.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
26/06/2009 00:00	   5291.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
27/06/2009 00:00	   5292.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
28/06/2009 00:00	   5293.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
29/06/2009 00:00	   5294.000    	   38.74783    	   35.02056    	   45.27352    	 -7.9554366E-07	  -3715.410    	  -1728.489    	   1.066246    	   1.151937    	      0.0700221	 -0.1306659    	  -2.468793    	
30/06/2009 00:00	   5295.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
01/07/2009 00:00	   5296.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
02/07/2009 00:00	   5297.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
03/07/2009 00:00	   5298.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
04/07/2009 00:00	   5299.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
05/07/2009 00:00	   5300.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
06/07/2009 00:00	   5301.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
07/07/2009 00:00	   5302.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
08/07/2009 00:00	   5303.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
09/07/2009 00:00	   5304.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
10/07/2009 00:00	   5305.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
11/07/2009 00:00	   5306.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
12/07/2009 00:00	   5307.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
13/07/2009 00:00	   5308.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
14/07/2009 00:00	   5309.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
15/07/2009 00:00	   5310.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
16/07/2009 00:00	   5311.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
17/07/2009 00:00	   5312.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
18/07/2009 00:00	   5313.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
19/07/2009 00:00	   5314.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
20/07/2009 00:00	   5315.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
21/07/2009 00:00	   5316.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
22/07/2009 00:00	   5317.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
23/07/2009 00:00	   5318.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
24/07/2009 00:00	   5319.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
25/07/2009 00:00	   5320.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
26/07/2009 00:00	   5321.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
27/07/2009 00:00	   5322.000    	   38.67116    	   35.01884    	   45.07379    	 -1.7205816E-07	  -3499.306    	  -1837.438    	  0.9591378    	   1.062600    	     -0.0066496	 -0.1323907    	  -2.668521    	
